;code_aiot;x;y;code_epsg;nom_ets;num_dep;adresse_x;cd_insee;cd_postal;commune;code_naf;lib_naf;num_siret;cd_regime;lib_regime;seveso;lib_seveso;priorite_n;date_modif;derniere_i;url_fiche;rubrique;nom_etablissement;numero_siret;adresse_y;code_insee;code_departement;code_region;top25% prelevements;top25% rejets;top25% rejets atmo;top25% rejets aqueux;top25% rejets sol
244;0007000818;719012;7011072;2154;CAMPINE FRANCE (Ex RECYLEX SA);59;20, rue des Près;59206;59161;Escaud?uvres;38;"Collecte, traitement et élimination des déchets ; récupération";54209770400127;A;Autorisation;1;Seveso seuil haut;1;2025-11-26;2025-10-14;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007000818;2790|3510|3550|4001|2515|2713|2662|2713;CAMPINE FRANCE;91154969900039;20, rue des Près 59161 ESCAUDOEUVRES;59206;59 ;32;False;False;False;False;False
245;0007000821;705293;7034622;2154;NYRSTAR FRANCE;59;Usine des Asturies - Rue Jean-Jacques Rousseau;59028;59950;Auby;24;Métallurgie;49083728300020;A;Autorisation;1;Seveso seuil haut;1;2025-11-27;2025-10-07;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007000821;2546|2552|2760|2790|3210|3250|3420|3510|3540|4001|4120|4130|4140|4510|4511|4710|2515|2910|2921|1185|1435|2560|2925|4120|4440|4719|4734;NYRSTAR FRANCE;49083728300020;Usine des Asturies, Rue Jean-Jacques Rousseau 59950 AUBY;59028;59 ;32;True;True;True;True;False
246;0007000824;662860;7058292;2154;APERAM STAINLESS FRANCE;62;BP 15 - Rue Roger Salengro;62473;62330;Isbergues;24;Métallurgie;38371908500045;A;Autorisation;1;Seveso seuil haut;1;2025-11-19;2025-09-23;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007000824;2562|3260|4110|4441|2560|2565|2713|2910|2921|2561|2575|2925|4440|4510|4725;APERAM STAINLESS FRANCE;50165161600044;BP 15, Rue Roger Salengro 62330 ISBERGUES;62473;62 ;32;True;True;False;False;False
247;0007000951;694882;7039332;2154;SOTRENOR;62;Route d'Harnes;62250;62710;Courrières;38;"Collecte, traitement et élimination des déchets ; récupération";34201007100021;A;Autorisation;1;Seveso seuil haut;1;2025-12-02;2025-10-15;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007000951;1450|2718|2770|2771|2790|2795|3510|3520|3531|3532|3550|4001|4330|2515|4331|4734|2171|2711|2713|2910|4331|4702;SOCIETE DE TRAITEMENT DES EFFLUENTS DU NORD PAS DE CALAIS;34201007100021;Route d'Harnes 62710 COURRIERES;62250;62 ;32;False;False;False;False;False
248;0007000956;650304;7103326;2154;ARCELORMITTAL FRANCE Dunkerque;59;Port 3031 - 3031 Rue du Comte Jean - CS 52508 - Grande-Synthe;59271;59240;Dunkerque;24;Métallurgie;56209442500468;A;Autorisation;1;Seveso seuil haut;1;2025-11-28;2025-09-12;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007000956;1450|1630|2541|2545|2710|2718|2750|2760|2770|2790|3110|3130|3210|3220|3230|3420|3520|3540|3550|3710|4001|4310|4510|4725|4734|4801|2515|2517|2560|2710|2713|2716|2921|2930|1435|1455|2563|2564|2795|2910|4140|4441|4718|4719|4734;ARCELORMITTAL FRANCE;56209442500468;Port 3031 - 3031 Rue du Comte Jean, CS 52508 - Grande-Synthe 59381 DUNKERQUE;59183;59 ;32;True;True;True;True;False
249;0007000979;622601;7097325;2154;INTEROR;62;Zone Industrielle des Dunes - Rue des Garennes;62193;62100;Calais;20;Industrie chimique;30506508800026;A;Autorisation;1;Seveso seuil haut;1;2025-11-26;2025-09-22;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007000979;1450|3410|3440|3450|4001|4110|4120|4130|4140|4150|4330|4331|4420|4510|4511|4716|4733|2915|2921|1434|1436|2910|4120|4130|4140|4441|4610|4630|4709|4711|4720|4721|4722|4725|4735|4738;INTEROR;30506508800026;Zone Industrielle des Dunes, Rue des Garennes 62100 CALAIS;62193;62 ;32;False;False;False;False;False
250;0007000985;669380;7048166;2154;CRODA CHOCQUES;62;1 Rue de Lapugnoy;62479;62920;Chocques;20;Industrie chimique;34818173600011;A;Autorisation;1;Seveso seuil haut;1;2025-11-06;2025-10-15;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007000985;2660|3410|4001|4510|4511|4720|4721|2662|2921|4331|1185|1434|1436|1510|2910|4610|4718;CRODA CHOCQUES;34818173600011;1 Rue de Lapugnoy 62920 CHOCQUES;62224;62 ;32;True;False;False;False;False
251;0007001026;723956;7020786;2154;SOCIETE NOUVELLE DES COULEURS ZINCIQUES;59;RUE EMILE PIERRONNE;59429;59293;NEUVILLE-SUR-ESCAUT;20;Industrie chimique;33057588700014;A;Autorisation;1;Seveso seuil haut;1;2025-10-23;2025-10-09;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007001026;2640|2718|3420|4001|4130|4140|4510|4511|2515|2910|4140;SOCIETE NOUVELLE DES COULEURS ZINCIQUES;33057588700014;16 Rue Emile Pierronne 59293 NEUVILLE-SUR-ESCAUT;59429;59 ;32;False;False;False;False;False
252;0007001271;764031;7015075;2154;ARF;59;22 rue Jean Messager - BP 137;59543;59330;Saint-Remy-du-Nord;38;"Collecte, traitement et élimination des déchets ; récupération";32899936200069;A;Autorisation;1;Seveso seuil haut;1;2025-11-26;2025-09-25;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007001271;1434|2718|2790|2791|3510|3550|4001|4150|4510|2260|2515|2714|4331|1530|2714|2716|4130;ACTIVITES DE RECYCLAGE ET DE FORMULATION - ARF;32899936200069;22 rue Jean Messager, BP 137 59330 SAINT-REMY-DU-NORD;59543;59 ;32;False;False;False;False;False
253;0007002548;676358;7048965;2154;SI GROUP-Béthune;62;1111 Avenue Georges Washington - BP 237;62119;62404;Béthune;20;Industrie chimique;36320028800019;A;Autorisation;1;Seveso seuil haut;1;2025-10-22;2025-06-26;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007002548;2660|2661|3410|4001|4120|4130|4140|4150|4331|4510|4511|2662|2915|2910|2921|4140|4442;SI GROUP- BETHUNE;36320028800019;1111 AVENUE GEORGE WASHINGTON, BP 237 62404 BETHUNE;62119;62 ;32;False;False;False;False;False
254;0007004733;653572;7101738;2154;MINAKEM DUNKERQUE PRODUCTION;59;224 Avenue de la Dordogne - CS 10006;59183;59140;Dunkerque;20;Industrie chimique;71542010500051;A;Autorisation;1;Seveso seuil haut;1;2025-11-22;2025-10-10;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007004733;1450|2770|3450|3510|4001|4110|4120|4130|4140|4421|4422|4510|4511|4710|4716|2921|4331|1434|1510|2795|2910|2925|4330|4410|4411|4440|4441|4610|4620|4630|4722|4735;MINAKEM DUNKERQUE PRODUCTION;71542010500051;224 Avenue de la Dordogne, CS 10006 59140 DUNKERQUE;59183;59 ;32;False;False;False;False;False
255;0007006131;661400;7057800;2154;RECYCO;62;RUE ROGER SALENGRO - BP.15;62473;62330;ISBERGUES;38;"Collecte, traitement et élimination des déchets ; récupération";53884218800038;A;Autorisation;1;Seveso seuil haut;1;2025-11-13;2025-06-03;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007006131;2545|2718|3220|4001|4510|2515|2713|2716|2921|2515|2517;RECYCO;53884218800038;Rue Roger Salengro, BP 15 62330 ISBERGUES;62473;62 ;32;False;False;False;False;False
256;0007201097;433730;6583632;2154;KRATON CHEMICAL;79;262, Rue Jean-Jaurès - ZI de Romagné;79191;79000;Niort;20;Industrie chimique;92602006600045;A;Autorisation;1;Seveso seuil haut;1;2025-11-26;2025-09-17;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007201097;1434|2660|2770|3410|4130|4331|4511|2662|2915|2921|1185|2910|4510|4718|4736;KRATON CHEMICAL SAS;92602006600045;262, Rue Jean-Jaurès, ZI de Romagné 79000 NIORT;79191;79 ;75;False;False;False;False;False
257;0007201312;392524;6586010;2154;SIMAFEX;17;16 AVENUE DES FOURS A CHAUX;17218;17230;Marans;20;Industrie chimique;34241243400017;A;Autorisation;1;Seveso seuil haut;1;2025-11-18;2025-09-24;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007201312;1450|3410|3450|4110|4130|4331|1434|1630|2910|2915|2921|4120|4130|4140|4440|4510|4715;SIMAFEX;34241243400017;16 AVENUE DES FOURS A CHAUX 17230 MARANS;17218;17 ;75;False;False;False;False;False
258;0007201328;376252;6570166;2154;RHODIA OPERATIONS;17;ZI - 26 Rue Chef de Baie;17300;17000;La Rochelle;20;Industrie chimique;62203708300293;A;Autorisation;1;Seveso seuil haut;1;2025-10-15;2025-08-29;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007201328;1630|1716|1735|2750|2790|3420|4110|4130|4441|4510|4511|1510|2921|4331|1436|2175|2515|2910;RHODIA OPERATIONS;62203708300293;ZI - 26 Rue Chef de Baie, (+ archives ppi 644 A - 127 B - 128 B 17000 LA ROCHELLE;17300;17 ;75;True;True;False;False;False
259;0007201348;458490;6573572;2154;SPECIALTY OPERATIONS FRANCE;79;1 route de Limoges;79174;79500;Melle;20;Industrie chimique;92203150500022;A;Autorisation;1;Seveso seuil haut;1;2025-10-14;2025-04-15;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007201348;1434|2750|3410|4110|4120|4130|4330|4331|4510|4511|2915|2921|1185|1510|2910|2925|4422|4610|4722;SPECIALTY OPERATIONS FRANCE;92203150500022;1 route de Limoges 79500 SAINT-LEGER-DE-LA-MARTINIERE;79264;79 ;75;True;True;False;False;False
260;0007402258;659942;6851416;2154;SIAAP;94;1 avenue Duranton;94074;94460;Valenton;37;Collecte et traitement des eaux usées;25755000400093;A;Autorisation;1;Seveso seuil haut;1;2025-11-28;2025-01-16;https://www.georisques.gouv.fr/risques/installations/donnees/details/0007402258;2771|2791|3110|3520|3532|4310|4510|4511|2781|2915|1630|2160|4734;SYNDICAT INTERDEPARTEMENTAL POUR L ASSAINISSEMENT DE L AGGLOMERATION PARISIENNE;25755000400093;1 AVENUE JULIEN DURANTON, VAL POMPADOUR 94460 VALENTON;94074;94 ;11;False;False;True;False;False
261;0010000765;542247;6721701;2154;SYNTHRON;37;Le Moulin d'Herbault - BP n° 13;37276;37110;Auzouer-en-Touraine;20;Industrie chimique;40307666400016;A;Autorisation;1;Seveso seuil haut;1;2025-11-30;2025-11-26;https://www.georisques.gouv.fr/risques/installations/donnees/details/0010000765;1434|1450|2660|3410|3420|4110|4120|4733|2260|2662|2915|2921|1510|1630|2910|2915|2925|4510;SYNTHRON PRODEV;40307666400016;Le Moulin d'Herbault, BP n° 13 37110 AUZOUER-EN-TOURAINE;37010;37 ;24;False;False;False;False;False
262;0010001230;643988;6787301;2154;PMC ISOCHEM;45;4 rue Marc Sangnier;45252;45300;Pithiviers;20;Industrie chimique;83373610100027;A;Autorisation;1;Seveso seuil haut;1;2025-10-28;2025-07-22;https://www.georisques.gouv.fr/risques/installations/donnees/details/0010001230;1434|2770|2790|3410|3450|3510|3520|4110|4120|4130|4140|4150|4733|2921|4331|1185|1450|2910|2915|4120|4130|4140|4440|4441|4510|4511|4610|4630|4716|4735|4736;PMC ISOCHEM;83373610100027;4 rue Marc Sangnier 45300 PITHIVIERS;45252;45 ;24;True;True;False;False;False
263;0010001645;629967;6787947;2154;ECOBAT RESOURCES ( ex STCM B2);45;Route de Pithiviers;45025;45480;Bazoches-les-Gallerandes;24;Métallurgie;64080189000024;A;Autorisation;1;Seveso seuil haut;1;2025-10-07;2025-05-06;https://www.georisques.gouv.fr/risques/installations/donnees/details/0010001645;2550|2718|2770|2771|2790|3250|3550|4510|2713|2714|4725|4801;ECOBAT RESOURCES BAZOCHES LES GALLERANDES;64080189000024;Route de Pithiviers 45480 BAZOCHES-LES-GALLERANDES;45025;45 ;24;False;False;False;False;False
264;0010001696;619853;6738904;2154;THALES LAS France SAS;45;Domaine d'Echevau - Route d'Ardon;45146;45240;La Ferté-Saint-Aubin;25;Fabrication de produits métalliques, à l?exception des machines et des équipements;31915987700186;A;Autorisation;1;Seveso seuil haut;1;2025-11-29;2025-10-15;https://www.georisques.gouv.fr/risques/installations/donnees/details/0010001696;2793|3260|4110|4210|4220|2560|2565|2915|1450|2563|2564|2565|2575|2925|2940|4120|4440|4725;THALES LAS FRANCE SAS;31915987700186;Domaine d Echevau, route d'Ardon 45240 LA FERTE-SAINT-AUBIN;45146;45 ;24;False;False;False;False;False
265;0010001770;585708;6699688;2154;STORENGY;41;Stockages souterrains de Chémery - 1000 rue du Petit Etang;41049;41700;Chémery;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;54210765101191;A;Autorisation;1;Seveso seuil haut;1;2025-11-29;2025-10-06;https://www.georisques.gouv.fr/risques/installations/donnees/details/0010001770;3110|4718|4331|4722;STORENGY FRANCE;48765063200143;Stockages souterrains de Chémery, 1000 rue du Petit Etang 41700 CHEMERY;41049;41 ;24;False;False;True;False;False
266;0010003876;646532;6660649;2154;KNDS Ammo France;18;Route de Villeneuve;18157;18570;La Chapelle-Saint-Ursin;25;Fabrication de produits métalliques, à l?exception des machines et des équipements;33994646900063;A;Autorisation;1;Seveso seuil haut;1;2025-12-02;2025-10-08;https://www.georisques.gouv.fr/risques/installations/donnees/details/0010003876;1450|2793|3260|4210|4220|4430|2560|2565|2940|2561|2564|2575|2661|2910|2915|2925|2950;KNDS AMMO FRANCE;33994646900063;Route de Villeneuve 18570 LA CHAPELLE-SAINT-URSIN;18050;18 ;24;False;False;False;False;False
267;0010300057;864793;6441782;2154;COVESTRO ELASTOMERS;26;46 avenue des Allobroges;26281;26100;Romans-sur-Isère;20;Industrie chimique;44254740200010;A;Autorisation;1;Seveso seuil haut;1;2025-10-07;2024-07-03;https://www.georisques.gouv.fr/risques/installations/donnees/details/0010300057;2660|3410|4110|4120|4130|4723|4726|2662|2910|2915|4510;COVESTRO ELASTOMERS;44254740200010;46 avenue des Allobroges 26100 ROMANS-SUR-ISERE;26281;26 ;84;False;False;False;False;False
268;0010400032;840545;6473793;2154;SUEZ RR IWS CHEMICALS FRANCE;38;Rue Gaston Monmousseau - Plateforme chimique de Roussillon;38468;38150;Salaise-sur-Sanne;38;"Collecte, traitement et élimination des déchets ; récupération";44454844000080;A;Autorisation;1;Seveso seuil haut;1;2025-12-02;2025-04-23;https://www.georisques.gouv.fr/risques/installations/donnees/details/0010400032;1630|2770|2771|2790|2791|2795|3510|3520|3550|4110|4120|4130|4140|4510|4511|2564|2921|;SUEZ RR IWS CHEMICALS FRANCE;44454844000080;Rue Gaston Monmousseau, Plateforme chimique de Roussillon 38150 SALAISE-SUR-SANNE;38468;38 ;84;True;True;True;True;False
269;0010400104;840607;6474987;2154;NOVAPEX;38;Rue Gaston Monmousseau - Plateforme chimique de Roussillon;38344;38150;Salaise-sur-Sanne;20;Industrie chimique;42061043800046;A;Autorisation;1;Seveso seuil haut;1;2025-09-11;2025-05-23;https://www.georisques.gouv.fr/risques/installations/donnees/details/0010400104;1434|1630|2910|3410|4130|4331|4422|4511|2921|1185|4510|4718;NOVAPEX;42061043800046;Rue Gaston Monmousseau, Plateforme chimique de Roussillon 38150 SALAISE-SUR-SANNE;38468;38 ;84;True;True;True;False;False
270;0010600343;856549;6509537;2154;SARPI THINKTECH;69;112, Chemin de Mure - Zac du Dauphiné;69289;69780;Saint-Pierre-de-Chandieu;38;"Collecte, traitement et élimination des déchets ; récupération";38897706800088;A;Autorisation;1;Seveso seuil haut;1;2025-10-31;2025-06-30;https://www.georisques.gouv.fr/risques/installations/donnees/details/0010600343;2718|3550||4734;SARPI THINKTECH;38897706800088;112, Chemin de Mure, Zac du Dauphiné 69780 SAINT-PIERRE-DE-CHANDIEU;69289;69 ;84;False;False;False;False;False
271;0010700305;957422;6489965;2154;LANXESS EPIERRE SAS;73;Usine d'Epierre - 245 Rue de l'Andraye;73109;73220;Épierre;20;Industrie chimique;79501485100013;A;Autorisation;1;Seveso seuil haut;1;2025-11-01;2025-09-11;https://www.georisques.gouv.fr/risques/installations/donnees/details/0010700305;3420|4110||2910|4331|4510|4511;LANXESS EPIERRE SAS;79501485100013;Rue de l'Andraye 73220 EPIERRE;73109;73 ;84;True;False;False;False;False
272;0028200058;662409;7058505;2154;PedalPoint Igneo France;62;Plate-forme d'Isbergues - rue Roger Salengro;62473;62330;Isbergues;38;"Collecte, traitement et élimination des déchets ; récupération";79973748100017;A;Autorisation;1;Seveso seuil haut;1;2025-11-27;2025-03-12;https://www.georisques.gouv.fr/risques/installations/donnees/details/0028200058;2771|2791|3250|3532|4510|2711|2910;PEDALPOINT IGNEO FRANCE;79973748100017;Site UGINE et ALZ, rue Roger Salengro 62330 ISBERGUES;62473;62 ;32;False;False;False;False;False
273;0100000434;689581;7047074;2154;AUTOMOTIVE CELLS COMPANY FACTORIES Europe;62;1173, Boulevard Est;62132;62138;Billy-Berclau;46;Commerce de gros, à l?exception des automobiles et des motocycles;88463858600054;A;Autorisation;1;Seveso seuil haut;1;2025-11-15;2025-09-24;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100000434;3110|3670|4001|4120|1510|2560|2921|2940|4331|1434|1436|1978|2915|2925;AUTOMOTIVE CELLS COMPANY FACTORIES EUROPE SA;95356765800026;1173, Boulevard Est 62138 BILLY-BERCLAU;62132;62 ;32;False;False;False;False;False
274;0100007085;647576;7101971;2154;HYDROMETAL FRANCE;59;4404 RTE DE MARDYCK;59183;59279;Dunkerque;20;Industrie chimique;89760670300022;A;Autorisation;1;Seveso seuil haut;1;2025-11-19;2025-10-01;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100007085;2718|3420|4001|4120|4130|4510||2910|2921;;;;;;;False;False;False;False;False
275;0100010187;642834;7097211;2154;VERKOR;59;7264 RTE DU CAP HORN - PORT 7264;59094;59630;BOURBOURG;27;Fabrication d'équipements électriques;88804779200047;A;Autorisation;1;Seveso seuil haut;1;2025-11-13;2025-10-03;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100010187;3670|4001||;;;;;;;False;False;False;False;False
276;0100045606;687777;7024086;2154;BATTRI;62;120 Rue Atrébates - ZAC ACTIPARC;62753;62223;Saint-Laurent-Blangy;;;91421794800027;A;Autorisation;1;Seveso seuil haut;1;2025-12-02;;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100045606;2718|2790|2791|3510|4001|4331|4510|1510|2925;;;;;;;False;False;False;False;False
277;0100288566;912802;6451016;2154;PDC Chemical SAS;38;Rue Lavoisier - Plateforme de Le Pont de Claix;38317;38801;Le Pont-de-Claix;;;;A;Autorisation;1;Seveso seuil haut;1;2025-09-11;2025-04-24;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100288566;1434|3410|4110|4130|4331|4511||1434|1510|2560|2925|4330;;;;;;;False;False;False;False;False
